Container_ID,Weight_kg,Radiation_Level,Origin_Planet,Packaging_Type,Is_Contraband
11390,63.9,3.5706386460191366,Jupiter-Moon,Plastic Wrap,0
11391,25.3,6.042559810027629,Earth,Standard Box,0
11392,47.2,20.643357082753,Earth,Cryo-Chamber,1
11393,156.7,5.336119611933641,Jupiter-Moon,Standard Box,0
11394,92.2,3.0097030362932413,Earth,Cryo-Chamber,0
11395,363.1,4.636993675728665,Earth,Cryo-Chamber,0
11396,122.7,0.6458699071142906,Earth,Standard Box,0
11397,67.2,5.356953327770779,Earth,Cryo-Chamber,0
11398,202.0,7.857715415627135,Earth,Cryo-Chamber,0
11399,255.4,2.0517357359157886,Unknown,Standard Box,0
11400,46.6,3.8281446533644896,Earth,Lead Container,0
11401,46.7,5.658213557420259,Earth,Standard Box,0
11402,17.5,7.505685268854967,Earth,Cryo-Chamber,0
11403,276.7,4.103550767399701,Kepler-452b,Plastic Wrap,0
11404,,3.6154993414682073,Mars,Lead Container,0
11405,138.7,1.0621537151678337,Mars,Plastic Wrap,0
11406,381.8,5.206876258616213,Kepler-452b,Lead Container,1
11407,337.6,9.084152080287488,Mars,Plastic Wrap,0
11408,186.1,5.554716923929352,Mars,Lead Container,0
11409,415.4,4.9554420416325735,Earth,Standard Box,0
11410,56.1,5.644164621533971,Mars,,0
11411,33.7,4.977815992102796,Mars,Lead Container,0
11412,72.9,3.3739712554797405,Jupiter-Moon,Lead Container,0
11413,21.8,6.646559831355411,Earth,Cryo-Chamber,0
11414,161.5,5.4515230462235085,Mars,Plastic Wrap,0
11415,561.7,5.035226503867315,Earth,Standard Box,0
11416,18.0,3.0492679454435,Earth,Plastic Wrap,0
11417,36.0,7.607015863869519,Mars,Plastic Wrap,0
11418,130.4,6.32940549066622,Kepler-452b,Standard Box,0
11419,553.2,3.894158325265396,Mars,Cryo-Chamber,0
11420,86.0,7.003649707363874,Jupiter-Moon,Lead Container,0
11421,151.5,4.004858323229586,Earth,Cryo-Chamber,0
11422,18.5,3.4359930149779263,Earth,Cryo-Chamber,0
11423,42.1,3.480593765039426,Earth,Lead Container,0
11424,873.0,1.4578628938238176,Mars,Plastic Wrap,0
11425,681.2,5.9430847608364115,Earth,Lead Container,0
11426,11.0,1.3377102433232997,Earth,Standard Box,0
11427,616.5,2.5431123374684748,Jupiter-Moon,Lead Container,0
11428,213.8,0.8488239818429335,Earth,,0
11429,414.9,4.8278606144182135,Mars,Cryo-Chamber,0
11430,131.3,4.699359079456256,Mars,Cryo-Chamber,0
11431,,4.346607573627272,Mars,Lead Container,0
11432,144.2,2.9148446106588475,Mars,Standard Box,0
11433,229.8,2.65553249312672,Mars,Plastic Wrap,0
11434,40.1,5.928739727093149,Earth,Cryo-Chamber,0
11435,16.1,3.8988961365830246,Jupiter-Moon,Lead Container,1
11436,83.6,5.632716643072289,Kepler-452b,,0
11437,253.9,3.229502627751555,Earth,Standard Box,0
11438,55.1,5.3621254855421645,Earth,Cryo-Chamber,0
11439,233.8,22.606556074632127,Kepler-452b,Cryo-Chamber,1
11440,710.7,6.172331600785567,Mars,Plastic Wrap,0
11441,29.7,4.1751723635670395,Mars,Standard Box,0
11442,233.3,5.514397940711855,Mars,Plastic Wrap,0
11443,127.3,4.518669650939574,Earth,Standard Box,0
11444,415.2,5.015760369389456,Mars,Standard Box,0
11445,49.0,4.348777895702993,Mars,Lead Container,0
11446,245.9,4.671329588229217,Earth,Cryo-Chamber,0
11447,374.2,5.42418670614835,Mars,Standard Box,0
11448,588.7,3.0132826008360984,Jupiter-Moon,Plastic Wrap,0
11449,239.9,2.9682423460200433,Mars,Cryo-Chamber,0
11450,147.5,2.222914892337578,Earth,Plastic Wrap,0
11451,202.4,1.7994577909925802,Mars,Cryo-Chamber,0
11452,416.4,2.5654346155590413,Jupiter-Moon,Cryo-Chamber,0
11453,179.1,5.318925013608259,Jupiter-Moon,,0
11454,16.2,3.214424969016232,Jupiter-Moon,Lead Container,1
11455,544.6,6.0272289284621925,Earth,Standard Box,0
11456,243.9,5.0694274975051234,Jupiter-Moon,Cryo-Chamber,0
11457,235.7,1.0629915731238926,Jupiter-Moon,Standard Box,0
11458,58.6,6.30995116844338,Earth,Standard Box,0
11459,225.1,6.62159729118342,Mars,Cryo-Chamber,0
11460,110.1,3.0122746503302933,Mars,Cryo-Chamber,0
11461,220.7,5.840383085789983,Jupiter-Moon,Standard Box,0
11462,32.5,3.287003525181602,Earth,Standard Box,0
11463,224.5,5.195340753496671,Mars,,0
11464,1498.3,2.4710031860900687,Kepler-452b,Plastic Wrap,0
11465,19.9,1.4137870949308464,Jupiter-Moon,,1
11466,766.0,4.234365620774063,Kepler-452b,Plastic Wrap,0
11467,114.5,4.752542107450328,Unknown,Lead Container,0
11468,419.2,4.204640612770792,Earth,Plastic Wrap,0
11469,315.0,2.631938883554881,Jupiter-Moon,Standard Box,0
11470,177.4,4.200201875737726,Mars,Lead Container,0
11471,278.2,5.538589505161468,Kepler-452b,Plastic Wrap,0
11472,431.6,4.910213939754926,Earth,Plastic Wrap,0
11473,113.6,5.365002061198426,Unknown,Cryo-Chamber,0
11474,89.2,3.6597695990915344,Jupiter-Moon,Lead Container,0
11475,230.3,7.34343582943232,Jupiter-Moon,,0
11476,339.9,2.6476533268904388,Earth,Lead Container,0
11477,297.3,5.975120594173437,Earth,Plastic Wrap,0
11478,329.7,7.3637821859199235,Jupiter-Moon,,0
11479,124.4,5.961816185497791,Earth,Standard Box,0
11480,350.6,4.59495154587034,Kepler-452b,Plastic Wrap,0
11481,35.6,3.943405906674042,Earth,Lead Container,0
11482,167.3,7.072175302092512,Jupiter-Moon,Lead Container,0
11483,11.2,2.154050149476654,Mars,,0
11484,88.5,3.059751479240713,Jupiter-Moon,Cryo-Chamber,0
11485,101.3,4.204884469016557,Jupiter-Moon,Lead Container,0
11486,110.9,7.475307515023996,Mars,Plastic Wrap,0
11487,247.8,5.759535272081792,Earth,Cryo-Chamber,0
11488,108.4,3.0639084829795094,Earth,Standard Box,0
11489,129.1,4.379384589230193,Mars,Lead Container,0
11490,64.2,3.771353711807411,Mars,Standard Box,0
11491,103.4,3.58042201553293,Jupiter-Moon,Lead Container,0
11492,61.6,6.957779117113558,Mars,Standard Box,0
11493,25.2,2.2565137414729888,Mars,Plastic Wrap,0
11494,195.0,8.217561711468747,Mars,,0
11495,230.7,6.656459380369245,Earth,Plastic Wrap,0
11496,203.2,7.181723341207396,Mars,Cryo-Chamber,0
11497,134.5,4.074120975949484,Unknown,Lead Container,0
11498,105.5,4.700118561841781,Kepler-452b,,0
11499,408.0,2.133696370950576,Mars,Standard Box,0
11500,156.4,3.9506751858663938,Mars,Plastic Wrap,0
11501,140.5,5.987309695286302,Kepler-452b,Lead Container,1
11502,15.2,7.592126123562792,Mars,Plastic Wrap,0
11503,93.5,2.7856863663950966,Earth,Standard Box,0
11504,105.7,4.268988126029468,Earth,Standard Box,0
11505,111.8,4.697401559534955,Mars,Standard Box,0
11506,183.6,2.2084215956150297,Unknown,Cryo-Chamber,0
11507,162.5,6.1826984835168,Jupiter-Moon,,0
11508,197.3,3.552019336514782,Earth,Standard Box,0
11509,299.5,4.609219297645952,Earth,Cryo-Chamber,0
11510,345.3,4.096101256176245,Jupiter-Moon,Standard Box,0
11511,263.3,3.421322988560651,Kepler-452b,Plastic Wrap,0
11512,632.6,4.985910029038891,Jupiter-Moon,Lead Container,0
11513,13.7,4.568780842863955,Jupiter-Moon,Plastic Wrap,1
11514,53.6,4.256284235442669,Earth,Cryo-Chamber,0
11515,11.5,3.5430767566393144,Kepler-452b,Plastic Wrap,0
11516,218.5,5.639049341565911,Jupiter-Moon,Plastic Wrap,0
11517,466.6,8.30723453698457,Earth,Standard Box,0
11518,65.8,5.279774465678255,Jupiter-Moon,Plastic Wrap,0
11519,533.6,6.992236429822258,Earth,Standard Box,0
11520,22.4,2.2195561496930747,Earth,Standard Box,0
11521,,5.315522878587539,Earth,Lead Container,0
11522,96.7,2.805263362057867,Earth,Cryo-Chamber,0
11523,31.4,2.046150144936197,Mars,Cryo-Chamber,0
11524,143.1,3.5212571850819274,Mars,Cryo-Chamber,0
11525,69.4,7.383798668827145,Mars,Standard Box,0
11526,77.1,6.900031657339291,Mars,Cryo-Chamber,0
11527,,5.4860094441088,Earth,Standard Box,0
11528,334.9,1.9345988802201384,Earth,Lead Container,0
11529,164.9,19.607438697224126,Jupiter-Moon,Cryo-Chamber,1
11530,84.6,5.603400017803471,Mars,Standard Box,0
11531,198.5,5.351072459157196,Earth,Cryo-Chamber,0
11532,261.9,1.3124128330385085,Kepler-452b,Cryo-Chamber,0
11533,73.7,3.2193643039602566,Jupiter-Moon,Lead Container,0
11534,116.7,4.871844471702567,Kepler-452b,Plastic Wrap,0
11535,36.0,6.072581819034379,Mars,Cryo-Chamber,0
11536,50.0,0.6077443578001072,Earth,Lead Container,0
11537,238.6,4.675752049040283,Jupiter-Moon,Cryo-Chamber,0
11538,50.0,5.286097539757905,Earth,Cryo-Chamber,0
11539,,6.6992239770324264,Mars,Cryo-Chamber,0
11540,256.9,6.385715168474873,Earth,Cryo-Chamber,0
11541,32.6,6.165142637617611,Kepler-452b,Plastic Wrap,0
11542,177.5,3.400118986596132,Earth,Plastic Wrap,0
11543,69.3,1.1839957257533849,Kepler-452b,Cryo-Chamber,0
11544,669.0,4.213894485877198,Kepler-452b,Cryo-Chamber,0
11545,142.2,7.00326365041712,Mars,,0
11546,338.0,7.786909055048863,Jupiter-Moon,Lead Container,0
11547,169.8,6.4210982045955705,Jupiter-Moon,Standard Box,0
11548,18.9,5.858681645603468,Kepler-452b,Plastic Wrap,0
11549,210.6,5.759279296771931,Mars,Cryo-Chamber,0
11550,614.8,3.887762506478439,Jupiter-Moon,Plastic Wrap,0
11551,,4.73987941289276,Mars,Lead Container,0
11552,352.1,8.338139051652663,Kepler-452b,Plastic Wrap,0
11553,441.2,3.1148839884162474,Mars,Plastic Wrap,0
11554,61.8,8.229557581419703,Mars,Cryo-Chamber,0
11555,57.7,4.3559436910158835,Jupiter-Moon,Cryo-Chamber,0
11556,198.8,7.650864218190157,Kepler-452b,Lead Container,1
11557,115.9,2.1863699810049235,Mars,Cryo-Chamber,0
11558,376.3,6.171808402329298,Earth,Lead Container,0
11559,470.6,3.526459728104756,Mars,Lead Container,0
11560,97.2,2.169465616151625,Unknown,Standard Box,0
11561,64.1,5.437068084821892,Jupiter-Moon,Standard Box,0
11562,313.3,7.018943577191937,Kepler-452b,,0
11563,74.3,3.3101171228130073,Earth,Plastic Wrap,0
11564,355.9,2.0019680790831975,Mars,Standard Box,0
11565,120.2,4.81631047133009,Jupiter-Moon,Cryo-Chamber,0
11566,230.3,4.825129342445638,Kepler-452b,Cryo-Chamber,0
11567,30.1,6.096639255108998,Earth,Standard Box,0
11568,205.6,6.899189142728977,Kepler-452b,Plastic Wrap,0
11569,130.2,4.881169637455012,Mars,Lead Container,0
11570,186.7,8.711006629588526,Earth,Plastic Wrap,0
11571,46.8,5.448469489070583,Mars,Plastic Wrap,0
11572,277.0,4.307146987986201,Earth,Lead Container,0
11573,407.3,1.7768652817943442,Mars,,0
11574,58.9,4.474680959367665,Earth,,0
11575,30.1,4.327226109177728,Earth,Cryo-Chamber,0
11576,14.8,6.920609592562941,Kepler-452b,Lead Container,1
11577,215.4,5.924967248133708,Earth,Lead Container,0
11578,196.8,2.6412617567347656,Earth,Plastic Wrap,0
11579,168.2,5.344508772822075,Mars,Plastic Wrap,0
11580,62.8,6.343062343458107,Mars,Standard Box,0
11581,109.2,8.056062718775665,Jupiter-Moon,Plastic Wrap,0
11582,190.5,6.7750079348281185,Mars,Lead Container,0
11583,147.3,6.521693308622956,Jupiter-Moon,Cryo-Chamber,0
11584,891.0,20.12017198923033,Jupiter-Moon,Plastic Wrap,1
11585,39.3,5.776624010846899,Earth,Plastic Wrap,0
11586,247.6,7.499009801412317,Earth,Lead Container,0
11587,113.6,2.3344452050407005,Mars,Plastic Wrap,0
11588,121.8,4.301121345566088,Mars,Plastic Wrap,0
11589,262.9,3.4548625024875186,Jupiter-Moon,Lead Container,0
11590,245.8,5.758306237452248,Mars,Plastic Wrap,0
11591,957.9,7.460444351301575,Mars,,0
11592,37.5,3.8060514265578522,Earth,Standard Box,0
11593,32.0,15.219391265061123,Earth,Plastic Wrap,1
11594,267.7,4.17555850995106,Mars,Cryo-Chamber,0
11595,182.7,6.826947464034813,Mars,,0
11596,74.1,6.075259805899759,Mars,Standard Box,0
11597,26.6,5.8563724956211525,Earth,Lead Container,0
11598,27.9,4.44001339625104,Jupiter-Moon,,0
11599,459.2,2.4419385275604273,Kepler-452b,Plastic Wrap,0
11600,52.6,6.030588643248935,Earth,Standard Box,0
11601,88.1,3.3314363799307505,Mars,,0
11602,61.4,9.368193466760912,Unknown,Lead Container,0
11603,97.7,6.141014416709032,Mars,Plastic Wrap,0
11604,24.4,3.838703394892098,Mars,Standard Box,0
11605,156.4,3.777229505222744,Earth,Standard Box,0
11606,24.0,4.814111586772824,Jupiter-Moon,Lead Container,0
11607,332.2,4.5209961559565,Earth,Cryo-Chamber,0
11608,,7.233667551059908,Unknown,Plastic Wrap,0
11609,165.3,5.372832339488093,Jupiter-Moon,,0
11610,434.2,3.536736522182944,Jupiter-Moon,Cryo-Chamber,0
11611,220.5,8.780881370311565,Jupiter-Moon,,0
11612,162.3,5.0986166630404455,Mars,Lead Container,0
11613,88.4,6.537679351937793,Mars,Plastic Wrap,0
11614,91.0,3.7835469851104815,Kepler-452b,Cryo-Chamber,0
11615,231.4,5.726231255489047,Unknown,Standard Box,0
11616,1037.9,5.62221998228639,Mars,Cryo-Chamber,0
11617,226.8,1.220701415807694,Kepler-452b,Lead Container,1
11618,173.2,9.030550220921281,Mars,Standard Box,0
11619,272.3,7.581288921845094,Mars,,0
11620,135.2,4.205609367708025,Mars,Lead Container,0
11621,22.4,2.795460519088289,Earth,Standard Box,0
11622,175.2,5.6951232276071035,Earth,Cryo-Chamber,0
11623,642.2,5.173395398828793,Earth,,0
11624,,5.711337897126459,Mars,Plastic Wrap,0
11625,244.2,5.383154792388179,Mars,Lead Container,0
11626,,6.012481978611852,Mars,Plastic Wrap,0
11627,163.5,7.8946113987836135,Unknown,Plastic Wrap,0
11628,30.3,6.136206410257293,Mars,Lead Container,0
11629,129.7,2.9006890021801177,Mars,Lead Container,0
11630,292.3,7.7251257054249045,Earth,Plastic Wrap,0
11631,95.4,8.281229126976575,Earth,Plastic Wrap,0
11632,,11.30411346902417,Jupiter-Moon,Standard Box,0
11633,327.4,2.753011933520804,Mars,Lead Container,0
11634,533.9,5.48576402630055,Jupiter-Moon,Lead Container,0
11635,63.5,0.8358025936220255,Earth,Standard Box,0
11636,111.9,6.106298312758418,Mars,Lead Container,0
11637,43.1,3.9035994036664547,Earth,Standard Box,0
11638,988.1,8.846891589649907,Earth,Standard Box,0
11639,533.5,18.450770059962835,Earth,Lead Container,1
11640,165.3,1.6216339240654767,Earth,Cryo-Chamber,0
11641,,4.0574725185949605,Mars,Plastic Wrap,0
11642,157.2,1.049024457565725,Earth,,0
11643,205.4,6.50219890901462,Unknown,Cryo-Chamber,0
11644,28.7,0.8698339074873589,Mars,Standard Box,0
11645,291.5,5.056915162366318,Earth,Cryo-Chamber,0
11646,37.3,0.8443763602876064,Earth,Lead Container,0
11647,359.8,4.359404390926716,Mars,Lead Container,0
11648,314.7,8.286756311609068,Earth,Cryo-Chamber,0
11649,256.7,5.72129578287159,Kepler-452b,Lead Container,1
11650,17.4,3.273012790070132,Unknown,Plastic Wrap,0
11651,82.2,4.937593022121832,Earth,,0
11652,71.1,5.036033744088893,Mars,Standard Box,0
11653,99.3,5.945260691686811,Earth,Cryo-Chamber,0
11654,28.3,2.266283273438347,Jupiter-Moon,Cryo-Chamber,0
11655,562.8,6.185134547694661,Mars,Cryo-Chamber,0
11656,171.4,0.0,Earth,Cryo-Chamber,0
11657,82.9,3.7402308952723793,Earth,,0
11658,111.2,4.023452315096911,Jupiter-Moon,Standard Box,0
11659,128.6,6.266653652142477,Mars,Standard Box,0
11660,193.6,5.045261705353738,Earth,Cryo-Chamber,0
11661,155.0,2.1888738922874267,Jupiter-Moon,Plastic Wrap,0
11662,513.6,3.0300137483659695,Mars,Plastic Wrap,0
11663,147.4,5.397360019094814,Kepler-452b,Standard Box,0
11664,979.7,4.841865316270887,Earth,Plastic Wrap,0
11665,391.3,3.841751780728507,Jupiter-Moon,Plastic Wrap,0
11666,56.8,4.038332420976041,Jupiter-Moon,Plastic Wrap,0
11667,543.6,6.392335994318578,Earth,Plastic Wrap,0
11668,34.7,3.964614854261571,Jupiter-Moon,Plastic Wrap,0
11669,350.1,4.823817511941853,Mars,Lead Container,0
11670,105.8,9.339873176161085,Kepler-452b,Standard Box,0
11671,430.7,2.152634726232154,Earth,Cryo-Chamber,0
11672,415.1,1.2963145368506828,Jupiter-Moon,Plastic Wrap,0
11673,337.9,6.567179329597213,Mars,Lead Container,0
11674,322.2,3.6427138774117935,Unknown,Cryo-Chamber,0
11675,82.7,4.36352494451476,Mars,Lead Container,0
11676,26.9,3.4376872437377717,Unknown,Plastic Wrap,0
11677,113.2,4.480399718464975,Kepler-452b,Plastic Wrap,0
11678,48.1,8.197076224192683,Earth,Plastic Wrap,0
11679,247.5,6.604256917236238,Kepler-452b,Plastic Wrap,0
11680,95.0,6.724447023773954,Unknown,Cryo-Chamber,0
11681,752.7,2.167545888414709,Earth,Cryo-Chamber,0
11682,214.9,2.6976925268942615,Mars,Lead Container,0
11683,355.7,15.0,Mars,Standard Box,1
11684,38.4,3.381238357834492,Earth,Plastic Wrap,0
11685,406.1,6.913406372771317,Earth,Lead Container,0
11686,522.2,21.033893031496742,Earth,Lead Container,1
11687,143.5,4.556973474095752,Earth,,0
11688,196.4,4.955399432563894,Mars,Plastic Wrap,0
11689,299.5,3.622228914849189,Earth,Plastic Wrap,0
11690,48.4,5.409517764803568,Kepler-452b,Lead Container,1
11691,149.7,6.53175655896123,Jupiter-Moon,Plastic Wrap,0
11692,111.7,1.7682264251790545,Earth,Lead Container,0
11693,41.7,5.599295375674696,Jupiter-Moon,Cryo-Chamber,0
11694,101.6,6.8648697419093345,Jupiter-Moon,Plastic Wrap,0
11695,24.1,4.169799422073261,Unknown,Cryo-Chamber,0
11696,15.2,6.401401224241168,Earth,Standard Box,0
11697,39.0,10.629308888945106,Earth,Plastic Wrap,0
11698,670.0,4.791314414026216,Kepler-452b,Standard Box,0
11699,169.5,5.786614100010647,Kepler-452b,Lead Container,1
11700,685.2,3.523885832677217,Jupiter-Moon,Plastic Wrap,0
11701,123.3,5.362502325204101,Jupiter-Moon,Plastic Wrap,0
11702,84.7,5.920543249964608,Earth,Plastic Wrap,0
11703,151.1,5.3896846805402765,Mars,Standard Box,0
11704,125.8,2.9606093605822865,Earth,Standard Box,0
11705,32.3,5.412723542650902,Earth,Lead Container,0
11706,214.8,7.924391877435274,Kepler-452b,Cryo-Chamber,0
11707,58.7,5.897271529029054,Earth,Cryo-Chamber,0
11708,203.3,6.923974378143682,Mars,Standard Box,0
11709,220.1,4.525976059974744,Kepler-452b,Plastic Wrap,0
11710,43.0,6.499800478847421,Earth,Cryo-Chamber,0
11711,22.7,5.558535676433052,Unknown,Cryo-Chamber,0
11712,313.5,3.098178540625536,Unknown,Standard Box,0
11713,133.2,5.637042009597749,Mars,Lead Container,0
11714,22.0,18.01660667311938,Earth,Standard Box,1
11715,1064.4,3.734239450230416,Mars,Standard Box,0
11716,21.9,5.378656614584748,Mars,Plastic Wrap,0
11717,247.5,5.594488546760248,Mars,Standard Box,0
11718,833.1,2.621535069845742,Earth,Plastic Wrap,0
11719,64.7,7.107971542365752,Unknown,Lead Container,0
11720,40.7,6.144012556600946,Earth,Plastic Wrap,0
11721,35.9,3.5905431287782323,Jupiter-Moon,Lead Container,0
11722,,1.9248304071016493,Earth,Lead Container,0
11723,31.3,4.710190841837138,Mars,Lead Container,0
11724,245.6,4.10811257227768,Kepler-452b,Standard Box,0
11725,22.9,5.226280914106046,Earth,Plastic Wrap,0
11726,152.4,4.273766677688867,Earth,Cryo-Chamber,0
11727,1152.6,0.9850862785099803,Jupiter-Moon,Standard Box,0
11728,346.4,4.223306123397683,Jupiter-Moon,Lead Container,0
11729,201.0,4.388761777863374,Jupiter-Moon,Cryo-Chamber,0
11730,83.1,6.267322049548118,Mars,Standard Box,0
11731,205.6,3.6036006507779006,Earth,Cryo-Chamber,0
11732,159.7,8.357349346745131,Unknown,Lead Container,0
11733,121.1,1.1767188986964858,Kepler-452b,Cryo-Chamber,0
11734,,7.622334995605248,Mars,Cryo-Chamber,0
11735,445.4,4.55136205824379,Kepler-452b,Lead Container,1
11736,129.5,6.719169744687113,Mars,Cryo-Chamber,0
11737,53.3,5.159602968117466,Mars,Standard Box,0
11738,101.7,7.279111072050938,Earth,Cryo-Chamber,0
11739,116.9,4.2252760708943775,Mars,Plastic Wrap,0
11740,361.5,17.802759149644377,Mars,Standard Box,1
11741,274.6,7.841008574542126,Earth,Cryo-Chamber,0
11742,303.3,4.773038708235718,Mars,Plastic Wrap,0
11743,12.2,5.443116947248421,Jupiter-Moon,Plastic Wrap,1
11744,117.6,7.46950382808959,Jupiter-Moon,Plastic Wrap,0
11745,141.3,2.93608951581113,Jupiter-Moon,Cryo-Chamber,0
11746,13.9,6.190981795278515,Kepler-452b,Lead Container,1
11747,70.2,3.820210487074218,Earth,Plastic Wrap,0
11748,295.7,4.735661288711256,Mars,Lead Container,0
11749,39.5,5.144557930768578,Jupiter-Moon,Standard Box,0
11750,163.3,1.999556277106128,Mars,Lead Container,0
11751,58.5,3.4423259143591305,Mars,Lead Container,0
11752,12.4,7.702145784826278,Earth,,0
11753,65.2,6.772382377169591,Kepler-452b,Lead Container,1
11754,754.9,4.87472084534553,Mars,Lead Container,0
11755,333.4,5.486246917025786,Kepler-452b,Standard Box,0
11756,651.7,4.411514988727085,Mars,Standard Box,0
11757,143.8,7.713166771655964,Jupiter-Moon,,0
11758,33.2,19.599294844411673,Kepler-452b,Lead Container,1
11759,168.8,5.463684184269696,Jupiter-Moon,Plastic Wrap,0
11760,131.2,7.29206028828413,Mars,Standard Box,0
11761,382.0,3.445257030308187,Mars,Cryo-Chamber,0
11762,30.6,8.117578368993788,Kepler-452b,Standard Box,0
11763,144.0,1.9390771805132463,Mars,Cryo-Chamber,0
11764,42.5,8.259284262225597,Mars,Plastic Wrap,0
11765,88.5,4.254648832096051,Earth,Lead Container,0
11766,277.4,4.514602504349437,Kepler-452b,Plastic Wrap,0
11767,139.3,1.2199796576341142,Earth,Lead Container,0
11768,104.3,4.090410565244614,Jupiter-Moon,Standard Box,0
11769,110.3,2.9203869379462315,Mars,Lead Container,0
11770,133.0,3.7847073092530548,Mars,Cryo-Chamber,0
11771,317.4,4.72537806842224,Jupiter-Moon,Cryo-Chamber,0
11772,455.3,6.9155832289458115,Earth,Plastic Wrap,0
11773,631.7,5.415206702801251,Mars,,0
11774,319.2,5.615353306802228,Jupiter-Moon,Cryo-Chamber,0
11775,85.8,2.8089612223088753,Kepler-452b,Plastic Wrap,0
11776,243.0,3.2384918207945397,Earth,,0
11777,125.1,8.597450036702623,Kepler-452b,,0
11778,68.8,3.529597930473507,Jupiter-Moon,Plastic Wrap,0
11779,377.6,8.31241650411459,Kepler-452b,Cryo-Chamber,0
11780,17.8,4.513877602238267,Mars,Cryo-Chamber,0
11781,474.1,5.004575872287008,Mars,Plastic Wrap,0
11782,,7.140730320459859,Kepler-452b,Cryo-Chamber,0
11783,212.8,7.543784843877313,Kepler-452b,Plastic Wrap,0
11784,225.4,4.778374879441825,Mars,Cryo-Chamber,0
11785,461.0,4.223513892956922,Earth,Cryo-Chamber,0
11786,212.5,4.888159102955574,Mars,Plastic Wrap,0
11787,200.3,5.675915056464237,Mars,Plastic Wrap,0
11788,23.8,6.782607373739511,Earth,Cryo-Chamber,0
11789,156.1,5.008459717988303,Earth,Plastic Wrap,0
11790,42.5,21.237772596046305,Kepler-452b,Cryo-Chamber,1
11791,277.5,8.276719464541882,Earth,,0
11792,,5.762619224529569,Jupiter-Moon,Standard Box,0
11793,238.0,5.623305712009556,Earth,Standard Box,0
11794,18.5,1.9621783498198644,Mars,Cryo-Chamber,0
11795,27.7,0.0,Earth,Standard Box,0
11796,,5.776751458460336,Earth,Cryo-Chamber,0
11797,25.0,4.8103515374382555,Jupiter-Moon,Plastic Wrap,0
11798,24.8,3.970434650170516,Kepler-452b,Lead Container,1
11799,12.4,5.487060408372689,Earth,Standard Box,0
11800,637.0,4.879192541606184,Mars,Standard Box,0
11801,277.5,7.255560501267797,Mars,Plastic Wrap,0
11802,97.2,5.1722217365179555,Kepler-452b,Lead Container,1
11803,80.3,3.5061534298596646,Jupiter-Moon,Lead Container,0
11804,96.1,6.980332477918578,Mars,Lead Container,0
11805,308.0,4.565737850107595,Jupiter-Moon,Plastic Wrap,0
11806,226.6,6.053073367344615,Kepler-452b,Standard Box,0
11807,,4.045178587614399,Earth,Standard Box,0
11808,48.3,3.7003462290051274,Mars,,0
11809,30.7,5.168336460371393,Kepler-452b,Plastic Wrap,0
11810,225.9,5.025657287087371,Jupiter-Moon,Plastic Wrap,0
11811,299.1,5.9596540707336665,Mars,Plastic Wrap,0
11812,71.6,4.462708493380515,Mars,Lead Container,0
11813,14.2,1.3272804324592054,Mars,Plastic Wrap,0
11814,27.1,4.1344522328232225,Mars,Lead Container,0
11815,697.5,6.587636934287631,Jupiter-Moon,Lead Container,0
11816,80.0,4.405247841513787,Mars,Lead Container,0
11817,303.3,4.507233194970904,Jupiter-Moon,Cryo-Chamber,0
11818,206.0,6.972753011811874,Kepler-452b,Lead Container,1
11819,106.2,3.5760535454821545,Earth,Plastic Wrap,0
11820,56.1,1.9143935635142006,Mars,Cryo-Chamber,0
11821,35.9,4.678737760949011,Mars,Standard Box,0
11822,200.9,4.031652097502526,Jupiter-Moon,Standard Box,0
11823,,3.067507360493492,Earth,Plastic Wrap,0
11824,216.5,4.649243088202619,Jupiter-Moon,Plastic Wrap,0
11825,161.1,5.983011294493568,Kepler-452b,Plastic Wrap,0
11826,18.6,4.981422876864369,Mars,Plastic Wrap,0
11827,701.5,5.613962145372476,Kepler-452b,Cryo-Chamber,0
11828,330.6,8.626815397030846,Unknown,Plastic Wrap,0
11829,79.3,4.314242276884872,Earth,Lead Container,0
11830,792.1,5.556697269289339,Earth,Standard Box,0
11831,194.2,18.981573274801733,Unknown,Plastic Wrap,1
11832,184.7,3.3072805602260544,Unknown,Lead Container,0
11833,285.7,3.83018469316446,Earth,Plastic Wrap,0
11834,344.0,4.042482856956623,Earth,Lead Container,0
11835,223.7,5.718951595094251,Earth,Cryo-Chamber,0
11836,37.4,9.698151573401514,Unknown,Standard Box,0
11837,92.6,3.5679131274483193,Earth,Standard Box,0
11838,536.5,4.166749388769075,Mars,Cryo-Chamber,0
11839,60.9,4.873753973777504,Kepler-452b,Lead Container,1
11840,103.1,5.791597697419494,Earth,Plastic Wrap,0
11841,123.2,5.52710162390957,Jupiter-Moon,Lead Container,0
11842,125.8,7.5681915878962345,Earth,Standard Box,0
11843,,0.14721585892958355,Kepler-452b,Cryo-Chamber,0
11844,583.2,0.22614025960865458,Earth,Cryo-Chamber,0
11845,65.1,4.008243655979701,Jupiter-Moon,Lead Container,0
11846,35.9,7.1946003750874175,Jupiter-Moon,Lead Container,0
11847,54.0,1.8687039367888074,Earth,Cryo-Chamber,0
11848,445.9,0.0,Earth,Standard Box,0
11849,217.6,6.142358812438418,Mars,Plastic Wrap,0
11850,77.3,5.487314447405429,Earth,Plastic Wrap,0
11851,348.5,2.8195831864011405,Kepler-452b,Lead Container,1
