CustomerID,Age,Total_Spent,Last_Login_Days_Ago,Support_Tickets,Region,Subscription_Type,Churn
CUST_3806,47,1375.07,1,0.0,East,Basic,No
CUST_3807,43,1258.78,82,1.0,North,None,No
CUST_3808,65,,1,4.0,South,Basic,No
CUST_3809,38,2418.06,22,1.0,North,Basic,No
CUST_3810,45,1488.61,1,1.0,North,Basic,No
CUST_3811,73,2710.98,31,1.0,South,Basic,No
CUST_3812,43,958.74,31,0.0,North,Basic,Yes
CUST_3813,50,1016.97,47,0.0,West,Premium,No
CUST_3814,38,5761.43,1,1.0,West,Basic,Yes
CUST_3815,52,213.67,1,0.0,North,Premium,Yes
CUST_3816,69,2886.92,68,1.0,North,None,Yes
CUST_3817,51,981.62,56,1.0,West,None,Yes
CUST_3818,58,819.35,1,1.0,West,Premium,No
CUST_3819,68,630.87,45,0.0,West,Premium,No
CUST_3820,64,1278.8,1,0.0,West,Basic,No
CUST_3821,35,1049.92,6,0.0,West,None,No
CUST_3822,28,724.37,20,0.0,South,Basic,No
CUST_3823,74,543.13,92,0.0,South,Basic,No
CUST_3824,40,163.15,1,1.0,East,Basic,No
CUST_3825,65,531.76,1,0.0,South,Basic,No
CUST_3826,39,657.01,48,0.0,West,Basic,No
CUST_3827,34,1275.68,28,0.0,East,Premium,No
CUST_3828,22,7809.42,78,0.0,East,Premium,No
CUST_3829,61,592.32,15,0.0,South,Premium,No
CUST_3830,28,393.97,78,0.0,East,Basic,No
CUST_3831,47,536.73,30,3.0,East,None,No
CUST_3832,32,1278.37,51,0.0,West,Basic,No
CUST_3833,44,1975.62,94,1.0,South,Basic,No
CUST_3834,52,2271.84,23,3.0,West,Premium,No
CUST_3835,50,2509.17,71,0.0,West,None,No
CUST_3836,37,2890.63,5,2.0,East,Basic,No
CUST_3837,33,829.74,39,0.0,East,Premium,No
CUST_3838,51,8545.33,1,0.0,East,Premium,No
CUST_3839,19,769.11,9,0.0,North,None,No
CUST_3840,52,1223.34,1,0.0,North,Basic,No
CUST_3841,57,4007.12,78,0.0,West,Basic,No
CUST_3842,73,1932.22,99,0.0,East,Basic,No
CUST_3843,45,116.65,15,1.0,North,Basic,Yes
CUST_3844,64,1102.83,1,3.0,East,Basic,No
CUST_3845,56,2596.62,1,0.0,South,None,No
CUST_3846,23,286.15,40,0.0,North,Basic,No
CUST_3847,26,2323.18,5,0.0,East,None,No
CUST_3848,37,1619.96,8,0.0,South,Basic,No
CUST_3849,18,3582.87,95,1.0,North,None,No
CUST_3850,25,,18,0.0,East,Premium,No
CUST_3851,72,2968.74,53,0.0,East,Basic,No
CUST_3852,40,1286.41,32,1.0,North,Premium,No
CUST_3853,20,6412.79,1,2.0,South,Basic,No
CUST_3854,21,17783.92,1,0.0,South,Basic,Yes
CUST_3855,42,5106.81,49,1.0,North,Basic,No
CUST_3856,64,1773.16,98,0.0,North,Basic,No
CUST_3857,55,11170.19,42,0.0,North,Premium,No
CUST_3858,32,2005.16,54,0.0,North,Premium,No
CUST_3859,38,442.33,1,0.0,West,Basic,No
CUST_3860,52,1054.4,70,3.0,South,None,No
CUST_3861,74,2348.83,70,0.0,North,None,No
CUST_3862,70,2504.77,2,0.0,North,Basic,No
CUST_3863,70,355.93,51,0.0,South,Basic,No
CUST_3864,63,367.41,1,0.0,East,Basic,No
CUST_3865,69,779.53,58,1.0,South,Premium,No
CUST_3866,31,1871.59,7,0.0,North,Basic,No
CUST_3867,53,,1,0.0,South,Basic,No
CUST_3868,29,1263.08,46,1.0,East,Premium,Yes
CUST_3869,34,476.07,1,0.0,North,Premium,No
CUST_3870,56,6228.82,43,0.0,East,Basic,No
CUST_3871,26,375.38,1,0.0,South,None,No
CUST_3872,52,4033.3,1,0.0,North,Premium,No
CUST_3873,30,2295.77,32,0.0,East,Basic,No
CUST_3874,32,3945.51,23,0.0,East,Premium,No
CUST_3875,35,703.15,88,1.0,East,Basic,No
CUST_3876,68,950.84,1,1.0,South,Basic,No
CUST_3877,50,1158.69,85,1.0,East,Basic,No
CUST_3878,23,681.03,1,2.0,South,Basic,No
CUST_3879,44,1373.69,66,0.0,East,Basic,No
CUST_3880,40,5319.26,74,2.0,East,Basic,No
CUST_3881,44,299.82,42,0.0,North,Premium,No
CUST_3882,51,568.38,1,0.0,East,Premium,No
CUST_3883,73,509.92,1,0.0,East,Basic,No
CUST_3884,63,997.83,1,0.0,South,Basic,No
CUST_3885,55,957.64,104,4.0,West,Premium,No
CUST_3886,31,2373.96,18,0.0,West,Basic,No
CUST_3887,53,1134.25,1,0.0,North,Basic,No
CUST_3888,70,1484.57,1,0.0,West,Basic,No
CUST_3889,25,1633.45,36,0.0,South,None,Yes
CUST_3890,52,1401.65,14,0.0,East,None,No
CUST_3891,36,2215.68,1,0.0,West,Premium,Yes
CUST_3892,47,970.37,64,0.0,East,Basic,No
CUST_3893,31,5689.45,43,2.0,South,Premium,No
CUST_3894,37,13927.49,103,0.0,West,Basic,No
CUST_3895,66,2222.15,75,0.0,North,Basic,No
CUST_3896,42,1377.45,1,1.0,South,Premium,No
CUST_3897,57,2047.92,86,4.0,South,Premium,No
CUST_3898,41,364.66,78,0.0,West,Basic,No
CUST_3899,31,1313.05,1,0.0,West,Basic,No
CUST_3900,43,527.78,12,4.0,North,Premium,No
CUST_3901,55,1826.17,46,0.0,West,None,No
CUST_3902,40,530.4,1,0.0,South,Premium,No
CUST_3903,39,776.83,20,0.0,West,Basic,No
CUST_3904,65,168.68,70,3.0,East,None,No
CUST_3905,74,339.26,50,4.0,North,Premium,No
CUST_3906,36,1563.8,3,2.0,North,Premium,No
CUST_3907,63,459.97,70,0.0,North,Basic,No
CUST_3908,68,3177.26,42,0.0,North,Basic,No
CUST_3909,20,422.47,40,0.0,East,Basic,No
CUST_3910,59,1725.47,9,2.0,North,Basic,No
CUST_3911,36,511.9,29,3.0,West,Basic,No
CUST_3912,26,1612.39,1,0.0,East,Premium,No
CUST_3913,45,236.33,1,1.0,East,Basic,No
CUST_3914,37,697.02,18,0.0,North,None,No
CUST_3915,62,470.5,25,0.0,West,Basic,No
CUST_3916,24,2652.43,35,1.0,East,Basic,No
CUST_3917,31,1741.08,78,0.0,West,Premium,No
CUST_3918,26,319.71,3,0.0,West,Basic,No
CUST_3919,72,895.0,15,0.0,North,Basic,No
CUST_3920,74,506.58,60,2.0,North,Basic,No
CUST_3921,36,2836.3,1,2.0,West,None,No
CUST_3922,64,3910.91,36,4.0,West,None,No
CUST_3923,69,259.4,13,1.0,East,Premium,No
CUST_3924,31,2506.65,20,0.0,South,Premium,No
CUST_3925,73,481.4,60,0.0,East,Basic,No
CUST_3926,55,851.57,15,4.0,South,None,No
CUST_3927,70,1132.58,61,1.0,North,None,No
CUST_3928,53,6745.33,1,1.0,East,Premium,No
CUST_3929,57,401.88,1,1.0,North,Premium,No
CUST_3930,34,2526.9,1,2.0,East,Premium,No
CUST_3931,47,339.85,1,0.0,West,Basic,No
CUST_3932,26,317.16,104,0.0,West,None,No
CUST_3933,50,1128.3,29,1.0,West,Premium,Yes
CUST_3934,73,1120.72,1,2.0,West,Premium,No
CUST_3935,69,64.57,61,1.0,South,Premium,No
CUST_3936,42,3496.77,66,0.0,West,None,No
CUST_3937,31,129.14,1,0.0,West,Premium,No
CUST_3938,28,947.72,129,1.0,West,Basic,No
CUST_3939,70,4136.54,41,1.0,East,Basic,No
CUST_3940,52,9988.44,46,1.0,North,None,No
CUST_3941,58,762.77,49,0.0,North,Premium,No
CUST_3942,31,261.66,49,3.0,North,None,Yes
CUST_3943,47,3986.02,5,1.0,West,None,No
CUST_3944,58,2604.92,114,1.0,East,Premium,No
CUST_3945,21,672.5,18,0.0,West,Basic,No
CUST_3946,21,592.45,68,0.0,East,Basic,No
CUST_3947,45,535.18,11,2.0,East,Premium,No
CUST_3948,25,776.98,3,0.0,North,Basic,No
CUST_3949,19,1504.28,106,0.0,North,Premium,No
CUST_3950,58,622.65,25,0.0,South,Premium,No
CUST_3951,63,706.57,28,1.0,East,Basic,No
CUST_3952,39,2082.41,41,0.0,North,Premium,No
CUST_3953,58,249.03,134,0.0,East,Basic,No
CUST_3954,73,753.0,116,3.0,South,Basic,No
CUST_3955,72,205.22,81,1.0,West,Basic,No
CUST_3956,33,1222.21,144,0.0,North,None,No
CUST_3957,46,157.68,1,0.0,East,Basic,No
CUST_3958,66,2670.47,56,4.0,South,Basic,No
CUST_3959,65,294.52,33,0.0,East,Basic,No
CUST_3960,47,186.31,1,1.0,South,Basic,No
CUST_3961,29,762.34,48,0.0,East,Premium,No
CUST_3962,52,6069.96,10,2.0,West,Basic,Yes
CUST_3963,28,2233.2,91,1.0,North,None,Yes
CUST_3964,63,160.4,14,1.0,North,Basic,Yes
CUST_3965,67,286.25,11,0.0,East,Premium,No
CUST_3966,38,738.34,91,2.0,East,Basic,No
CUST_3967,38,10284.09,27,0.0,South,None,No
CUST_3968,22,428.82,76,3.0,East,Basic,No
CUST_3969,65,432.3,46,0.0,North,None,Yes
CUST_3970,37,5051.44,47,1.0,North,Premium,No
CUST_3971,54,1332.63,20,0.0,South,Premium,No
CUST_3972,20,3143.21,50,1.0,West,None,No
CUST_3973,61,530.01,24,0.0,East,Basic,No
CUST_3974,50,990.65,1,0.0,East,Premium,No
CUST_3975,70,4087.27,25,0.0,West,Basic,No
CUST_3976,26,948.76,81,0.0,South,Premium,No
CUST_3977,26,3371.3,51,0.0,East,None,No
CUST_3978,21,1615.29,60,0.0,West,None,No
CUST_3979,52,387.75,30,2.0,North,Basic,No
CUST_3980,34,1078.88,1,0.0,South,Basic,No
CUST_3981,51,2925.98,1,1.0,West,Basic,No
CUST_3982,41,2141.83,18,0.0,West,Basic,No
CUST_3983,49,1053.37,1,1.0,North,Basic,No
CUST_3984,18,165.39,9,0.0,North,Basic,No
CUST_3985,25,182.0,7,4.0,South,None,Yes
CUST_3986,62,225.13,8,2.0,South,Premium,No
CUST_3987,40,658.23,87,0.0,South,Premium,No
CUST_3988,64,752.11,27,1.0,East,Basic,No
CUST_3989,57,250.78,67,0.0,West,Premium,No
CUST_3990,29,3048.83,36,1.0,South,None,No
CUST_3991,71,309.89,86,0.0,West,Premium,No
CUST_3992,29,278.51,70,0.0,North,Basic,No
CUST_3993,63,1197.79,6,0.0,North,Basic,No
CUST_3994,64,2904.18,108,1.0,East,None,No
CUST_3995,32,8559.99,11,0.0,North,Basic,No
CUST_3996,58,1963.62,38,1.0,South,Premium,No
CUST_3997,36,5323.2,45,0.0,West,Basic,No
CUST_3998,43,326.34,49,0.0,North,Basic,No
CUST_3999,69,9506.58,61,1.0,East,None,Yes
CUST_4000,46,170.46,1,2.0,South,Basic,No
CUST_4001,39,662.59,58,3.0,North,Basic,No
CUST_4002,57,1921.1,53,1.0,East,Basic,No
CUST_4003,38,220.25,30,1.0,West,None,Yes
CUST_4004,68,433.96,22,1.0,South,Basic,No
CUST_4005,55,370.21,1,0.0,East,None,No
CUST_4006,37,804.14,49,0.0,West,Basic,No
CUST_4007,74,4544.09,3,0.0,East,None,No
CUST_4008,46,1115.24,39,0.0,North,None,No
CUST_4009,68,690.17,25,0.0,East,Basic,No
CUST_4010,21,61.29,1,4.0,East,Basic,No
CUST_4011,72,1748.92,1,0.0,East,Basic,No
CUST_4012,24,2416.35,46,1.0,East,Premium,No
CUST_4013,45,200.33,9,1.0,North,Basic,No
CUST_4014,45,1025.59,7,0.0,East,Basic,No
CUST_4015,21,1330.1,1,0.0,East,Basic,No
CUST_4016,39,2877.28,1,0.0,East,Basic,No
CUST_4017,29,531.25,95,1.0,West,Basic,No
CUST_4018,62,456.98,1,4.0,West,None,Yes
CUST_4019,20,694.72,88,0.0,East,None,Yes
CUST_4020,39,3961.73,16,2.0,East,Basic,No
CUST_4021,61,3114.57,3,0.0,East,Premium,No
CUST_4022,19,1073.47,45,1.0,East,Premium,No
CUST_4023,41,3040.5,32,1.0,West,Premium,No
CUST_4024,51,102.65,22,0.0,East,Premium,No
CUST_4025,44,2420.32,38,0.0,South,Premium,No
CUST_4026,72,358.25,31,0.0,East,Premium,No
CUST_4027,58,6419.04,21,0.0,East,Premium,No
CUST_4028,18,378.33,67,1.0,East,Basic,No
CUST_4029,25,467.42,1,0.0,East,Basic,No
CUST_4030,40,1924.5,1,1.0,North,Basic,No
CUST_4031,55,2119.54,1,0.0,North,Premium,No
CUST_4032,23,701.81,1,1.0,South,Basic,No
CUST_4033,39,1589.86,33,1.0,South,Premium,No
CUST_4034,42,1799.71,50,1.0,North,Basic,No
CUST_4035,35,1624.76,1,0.0,West,None,No
CUST_4036,34,731.75,11,0.0,South,Basic,No
CUST_4037,29,1817.49,17,2.0,West,Premium,No
CUST_4038,23,4475.49,18,0.0,North,Premium,No
CUST_4039,43,321.99,1,0.0,North,Basic,No
CUST_4040,44,473.4,17,0.0,East,Basic,No
CUST_4041,25,1126.93,1,1.0,North,None,No
CUST_4042,36,381.37,16,1.0,West,Basic,No
CUST_4043,59,,1,1.0,North,None,Yes
CUST_4044,18,3271.89,16,0.0,South,None,Yes
CUST_4045,74,118.06,1,0.0,West,Premium,No
CUST_4046,46,733.35,19,3.0,South,Premium,No
CUST_4047,62,2342.43,42,0.0,North,Premium,No
CUST_4048,66,1431.82,28,0.0,South,Premium,No
CUST_4049,52,744.53,61,1.0,East,None,No
CUST_4050,57,365.97,15,0.0,North,Basic,No
CUST_4051,31,1546.68,54,0.0,East,Basic,No
CUST_4052,52,408.14,74,0.0,West,Basic,Yes
CUST_4053,65,1430.72,40,0.0,West,Premium,No
CUST_4054,62,1262.59,29,0.0,North,Basic,No
CUST_4055,37,1275.42,46,2.0,North,None,No
CUST_4056,73,578.06,42,0.0,South,Basic,No
CUST_4057,66,8391.79,70,0.0,East,None,No
CUST_4058,30,1569.02,61,1.0,South,Basic,No
CUST_4059,55,829.89,62,4.0,West,Basic,No
CUST_4060,66,1428.34,31,0.0,East,Basic,No
CUST_4061,63,505.5,43,2.0,North,Basic,No
CUST_4062,66,745.23,42,1.0,East,Basic,No
CUST_4063,25,11991.1,1,0.0,North,None,Yes
CUST_4064,60,509.09,72,0.0,South,Basic,No
CUST_4065,37,1014.58,1,0.0,North,Premium,No
CUST_4066,50,694.99,58,1.0,North,Basic,No
CUST_4067,43,387.75,40,0.0,East,Basic,No
CUST_4068,56,1670.85,18,0.0,East,Premium,No
CUST_4069,38,1137.37,45,1.0,North,Basic,No
CUST_4070,70,2727.19,46,0.0,West,None,Yes
CUST_4071,66,2466.56,1,2.0,South,Premium,No
CUST_4072,59,2699.19,86,2.0,North,Basic,No
CUST_4073,60,437.82,32,0.0,North,Premium,No
CUST_4074,71,2081.74,122,4.0,East,Basic,No
CUST_4075,58,2132.97,61,0.0,West,Premium,Yes
CUST_4076,26,395.02,31,0.0,East,None,No
CUST_4077,41,797.42,2,0.0,West,None,No
CUST_4078,54,255.67,25,1.0,South,Basic,No
CUST_4079,66,2142.27,35,1.0,South,Basic,No
CUST_4080,58,2132.44,88,0.0,East,Premium,No
CUST_4081,34,4584.16,79,0.0,East,None,No
CUST_4082,41,872.36,48,0.0,South,None,No
CUST_4083,38,1722.39,100,2.0,West,Basic,No
CUST_4084,68,2944.62,1,2.0,North,Premium,No
CUST_4085,56,516.0,48,1.0,South,None,Yes
CUST_4086,72,443.21,80,1.0,East,Basic,No
CUST_4087,58,532.25,51,1.0,East,None,Yes
CUST_4088,56,773.33,1,0.0,South,Basic,No
CUST_4089,30,459.18,85,0.0,South,Basic,No
CUST_4090,28,555.67,60,1.0,East,Basic,No
CUST_4091,63,2646.29,43,0.0,East,Premium,No
CUST_4092,36,995.91,33,0.0,East,None,No
CUST_4093,28,1490.25,109,4.0,East,Premium,No
CUST_4094,30,632.25,47,2.0,South,Basic,Yes
CUST_4095,63,592.08,20,0.0,West,Basic,No
CUST_4096,62,1459.07,1,1.0,West,Premium,No
CUST_4097,18,1243.97,60,3.0,South,Premium,No
CUST_4098,57,2387.46,69,0.0,North,Premium,No
CUST_4099,61,4030.29,32,0.0,South,Basic,No
CUST_4100,36,549.27,7,0.0,East,Premium,No
CUST_4101,29,2594.59,83,0.0,West,None,Yes
CUST_4102,25,372.48,1,2.0,East,Premium,No
CUST_4103,25,8723.53,108,0.0,,Premium,Yes
CUST_4104,70,499.54,1,0.0,South,None,Yes
CUST_4105,62,2187.75,1,0.0,East,Premium,No
CUST_4106,29,369.73,1,0.0,South,Premium,No
CUST_4107,65,941.91,1,0.0,North,Premium,No
CUST_4108,50,5144.76,20,1.0,East,Basic,No
CUST_4109,62,484.1,11,0.0,North,Premium,No
CUST_4110,43,9938.65,70,1.0,East,None,Yes
CUST_4111,56,1090.86,65,1.0,East,Basic,No
CUST_4112,45,2909.43,21,0.0,West,None,No
CUST_4113,22,1640.81,154,1.0,North,Premium,No
CUST_4114,25,1732.01,20,1.0,East,Basic,Yes
CUST_4115,42,263.46,25,0.0,West,Premium,No
CUST_4116,44,683.45,1,0.0,West,Basic,No
CUST_4117,63,3626.33,26,1.0,East,None,No
CUST_4118,40,777.19,41,4.0,East,Basic,Yes
CUST_4119,47,1259.96,1,0.0,South,None,No
CUST_4120,62,233.36,10,0.0,East,Premium,No
CUST_4121,64,640.61,43,0.0,East,Premium,No
CUST_4122,40,3371.25,9,0.0,East,None,No
CUST_4123,66,304.1,1,1.0,East,Basic,No
CUST_4124,64,2246.39,61,0.0,South,Premium,No
CUST_4125,37,1309.99,1,0.0,North,Basic,No
CUST_4126,35,866.14,1,0.0,East,None,No
CUST_4127,35,828.88,37,0.0,South,Premium,No
CUST_4128,19,671.13,63,0.0,South,None,Yes
CUST_4129,21,733.65,42,0.0,North,None,Yes
CUST_4130,47,2778.7,21,0.0,South,Basic,No
CUST_4131,50,711.91,17,2.0,West,Basic,No
CUST_4132,53,6684.79,70,3.0,East,Premium,No
CUST_4133,35,1479.61,64,0.0,North,Premium,No
CUST_4134,54,616.3,31,0.0,East,Basic,No
CUST_4135,36,2902.61,18,0.0,South,Basic,No
CUST_4136,64,2046.52,31,0.0,East,Premium,No
CUST_4137,45,209.73,1,0.0,South,Basic,No
CUST_4138,57,389.76,23,0.0,West,None,No
CUST_4139,37,977.09,10,1.0,North,None,No
CUST_4140,66,,25,0.0,East,Premium,No
CUST_4141,50,8870.89,11,0.0,West,Basic,No
CUST_4142,29,2495.47,50,1.0,West,Basic,No
CUST_4143,68,1082.11,62,1.0,North,Premium,No
CUST_4144,32,778.44,14,0.0,East,None,No
CUST_4145,58,602.05,1,0.0,North,Basic,No
CUST_4146,56,153.85,58,0.0,East,Basic,No
CUST_4147,19,193.86,37,0.0,North,Basic,No
CUST_4148,46,7340.2,15,0.0,West,Premium,No
CUST_4149,58,5290.14,85,0.0,North,Premium,No
CUST_4150,27,616.6,7,0.0,East,Basic,Yes
CUST_4151,19,2718.94,1,1.0,East,Basic,No
CUST_4152,68,1819.69,1,1.0,West,Premium,No
CUST_4153,28,2047.32,94,0.0,East,Basic,No
CUST_4154,30,263.7,17,0.0,South,Premium,No
CUST_4155,27,179.8,9,0.0,North,None,No
CUST_4156,31,3578.13,31,0.0,North,Premium,No
CUST_4157,35,151.52,70,0.0,East,Premium,No
CUST_4158,68,945.59,26,2.0,East,None,No
CUST_4159,71,759.22,53,1.0,East,None,No
CUST_4160,26,692.18,22,2.0,North,Basic,No
CUST_4161,74,1501.85,53,1.0,East,Basic,No
CUST_4162,56,556.91,37,4.0,East,None,No
CUST_4163,45,1629.02,14,1.0,West,Basic,No
CUST_4164,20,1262.89,40,4.0,East,None,No
CUST_4165,37,8943.95,8,0.0,South,Basic,No
CUST_4166,23,274.4,1,0.0,South,None,Yes
CUST_4167,44,1129.2,29,1.0,North,Premium,No
CUST_4168,70,1688.08,1,4.0,East,Premium,No
CUST_4169,19,848.61,53,0.0,East,Basic,No
CUST_4170,46,287.99,28,0.0,North,None,No
CUST_4171,55,3854.91,86,0.0,North,Basic,No
CUST_4172,20,1536.0,16,1.0,North,Basic,No
CUST_4173,33,308.93,29,0.0,West,Basic,No
CUST_4174,47,1700.48,1,1.0,North,None,No
CUST_4175,57,6012.32,1,4.0,South,Basic,No
CUST_4176,19,1057.52,1,2.0,South,Premium,No
CUST_4177,34,1094.21,73,0.0,South,Premium,Yes
CUST_4178,58,5260.62,11,0.0,East,None,Yes
CUST_4179,29,415.56,83,0.0,West,Premium,No
CUST_4180,52,6170.6,1,0.0,North,Premium,Yes
CUST_4181,60,2901.29,91,0.0,East,Premium,No
CUST_4182,18,435.19,27,1.0,South,Premium,No
CUST_4183,72,562.13,43,0.0,West,Basic,No
CUST_4184,62,648.84,1,2.0,South,Basic,Yes
CUST_4185,32,175.29,51,3.0,North,Basic,No
CUST_4186,43,1422.93,15,0.0,East,Basic,No
CUST_4187,54,455.34,1,4.0,North,Basic,No
CUST_4188,38,1475.2,1,1.0,North,Premium,No
CUST_4189,66,301.59,1,0.0,East,None,No
CUST_4190,48,2760.08,45,0.0,East,Basic,No
CUST_4191,42,2293.02,4,0.0,East,Premium,No
CUST_4192,40,541.38,1,0.0,East,Premium,No
CUST_4193,41,1571.29,44,1.0,East,Basic,No
CUST_4194,74,1191.44,1,0.0,East,Premium,No
CUST_4195,55,4828.54,83,1.0,East,None,No
CUST_4196,45,390.54,109,0.0,East,Basic,No
CUST_4197,38,941.71,1,0.0,North,Premium,Yes
CUST_4198,71,577.85,72,1.0,South,Basic,No
CUST_4199,60,1146.9,43,1.0,South,Basic,No
CUST_4200,35,1869.21,9,0.0,South,Premium,No
CUST_4201,53,571.46,11,0.0,East,None,Yes
CUST_4202,52,761.96,56,2.0,South,Premium,No
CUST_4203,62,,28,1.0,North,Basic,Yes
CUST_4204,72,4261.28,1,0.0,South,None,No
CUST_4205,26,1796.36,112,0.0,North,Basic,No
CUST_4206,70,955.31,47,0.0,East,Premium,No
CUST_4207,55,868.62,27,0.0,East,Basic,Yes
CUST_4208,47,1897.18,1,1.0,East,None,No
CUST_4209,61,1377.14,22,2.0,South,Premium,Yes
CUST_4210,51,210.82,80,1.0,West,None,Yes
CUST_4211,49,1943.77,40,0.0,West,Basic,No
CUST_4212,20,463.79,45,2.0,East,Premium,No
CUST_4213,20,265.88,1,0.0,West,Premium,No
CUST_4214,45,206.78,16,3.0,East,Premium,No
CUST_4215,61,883.5,32,0.0,West,Premium,No
CUST_4216,32,396.82,57,0.0,West,Basic,No
CUST_4217,58,107.09,13,1.0,West,Basic,No
CUST_4218,40,766.28,67,0.0,East,Basic,No
CUST_4219,57,671.44,1,1.0,East,None,No
CUST_4220,28,943.97,32,1.0,East,None,No
CUST_4221,65,584.7,26,0.0,South,Basic,No
CUST_4222,49,6831.71,1,1.0,South,None,No
CUST_4223,74,1839.66,28,0.0,West,Basic,No
CUST_4224,71,665.4,6,0.0,North,Basic,No
CUST_4225,53,1029.03,86,4.0,East,Basic,No
CUST_4226,50,4512.66,13,2.0,South,None,No
CUST_4227,41,2854.42,44,0.0,South,Premium,No
CUST_4228,56,271.45,1,0.0,West,Basic,No
CUST_4229,51,413.94,39,0.0,West,Premium,No
CUST_4230,73,501.78,13,1.0,East,Basic,No
CUST_4231,45,706.48,1,3.0,South,Basic,No
CUST_4232,54,604.61,143,0.0,East,Basic,No
CUST_4233,24,1134.57,15,2.0,South,Basic,No
CUST_4234,21,2288.66,21,0.0,South,None,Yes
CUST_4235,54,2704.47,66,0.0,North,Premium,No
CUST_4236,73,790.92,1,3.0,East,Basic,No
CUST_4237,18,213.86,46,0.0,South,Basic,No
CUST_4238,18,387.45,50,0.0,East,Basic,No
CUST_4239,64,652.12,39,1.0,South,Basic,No
CUST_4240,37,315.75,121,0.0,South,Premium,No
CUST_4241,36,3431.86,1,0.0,North,Basic,No
CUST_4242,46,337.13,91,3.0,West,Premium,No
CUST_4243,27,2032.58,48,1.0,East,Basic,No
CUST_4244,35,204.0,66,2.0,North,Basic,No
CUST_4245,45,2115.83,43,0.0,East,None,No
CUST_4246,52,,105,0.0,West,Basic,No
CUST_4247,60,4976.74,17,4.0,East,Basic,No
CUST_4248,64,353.7,49,0.0,East,Basic,No
CUST_4249,48,623.83,82,0.0,North,Basic,No
CUST_4250,44,757.15,7,0.0,East,Basic,No
CUST_4251,28,941.52,70,0.0,East,Basic,No
CUST_4252,66,775.9,29,0.0,East,None,No
CUST_4253,66,791.02,1,2.0,West,Premium,No
CUST_4254,55,778.16,1,4.0,South,Premium,No
CUST_4255,22,138.22,26,1.0,North,Basic,No
CUST_4256,25,2961.15,69,1.0,West,Premium,No
CUST_4257,51,19170.67,1,2.0,East,Basic,No
CUST_4258,65,1477.74,38,1.0,North,Basic,No
CUST_4259,69,352.22,65,0.0,South,Basic,No
CUST_4260,73,389.73,1,0.0,West,Basic,No
CUST_4261,29,2024.69,4,0.0,North,Basic,No
CUST_4262,55,1612.38,52,0.0,North,Basic,No
CUST_4263,18,825.27,63,0.0,South,Basic,No
CUST_4264,48,2329.49,94,0.0,West,Basic,No
CUST_4265,21,139.23,6,0.0,West,Basic,No
CUST_4266,66,2331.02,1,0.0,East,Basic,No
CUST_4267,62,1390.98,96,0.0,East,Basic,No
CUST_4268,67,405.07,1,0.0,South,Basic,No
CUST_4269,22,261.56,50,1.0,North,Basic,No
CUST_4270,47,1238.09,117,0.0,West,Basic,No
CUST_4271,73,4479.37,60,2.0,North,Basic,No
CUST_4272,41,872.97,61,4.0,East,Premium,No
CUST_4273,20,467.46,81,1.0,East,Basic,No
CUST_4274,28,1327.81,50,1.0,North,Basic,No
CUST_4275,62,6774.17,61,3.0,East,Basic,No
CUST_4276,21,1688.0,16,0.0,East,Basic,No
CUST_4277,43,1880.71,76,4.0,East,Basic,No
CUST_4278,44,3724.91,46,1.0,North,None,No
CUST_4279,63,1759.1,1,1.0,South,None,Yes
CUST_4280,71,502.22,39,0.0,East,Basic,No
CUST_4281,60,191.6,1,0.0,West,Premium,No
CUST_4282,44,436.31,58,1.0,North,Basic,No
CUST_4283,59,363.32,20,1.0,West,Basic,No
CUST_4284,68,2120.29,106,1.0,East,Premium,No
CUST_4285,67,2436.57,49,0.0,West,Basic,No
CUST_4286,23,1307.11,66,0.0,North,Basic,No
CUST_4287,32,308.37,1,0.0,South,Premium,No
CUST_4288,70,6545.92,57,0.0,North,Premium,No
CUST_4289,47,723.28,4,0.0,South,None,No
CUST_4290,59,2005.16,73,0.0,West,Premium,No
CUST_4291,54,1152.08,1,0.0,North,Premium,No
CUST_4292,54,1351.09,34,0.0,East,Basic,No
CUST_4293,59,1935.62,1,0.0,North,Basic,No
CUST_4294,54,546.74,35,3.0,East,Premium,No
CUST_4295,52,4045.67,110,1.0,North,None,No
CUST_4296,40,225.99,58,1.0,North,Basic,No
CUST_4297,23,388.17,28,0.0,South,None,No
CUST_4298,21,3993.52,1,1.0,East,Basic,No
CUST_4299,35,1978.32,8,0.0,North,Basic,No
CUST_4300,26,13910.39,48,4.0,North,Basic,No
CUST_4301,66,1174.21,9,1.0,North,Basic,No
CUST_4302,46,6005.49,87,1.0,West,Premium,No
CUST_4303,30,171.15,32,2.0,East,Basic,No
CUST_4304,64,266.8,73,0.0,East,None,No
CUST_4305,69,2685.24,38,0.0,East,Premium,No
CUST_4306,34,192.41,18,1.0,North,Basic,No
CUST_4307,62,900.21,11,0.0,East,Premium,No
CUST_4308,49,3523.5,1,0.0,North,Basic,No
CUST_4309,65,1810.16,73,1.0,South,Premium,Yes
CUST_4310,39,1108.87,12,0.0,East,Basic,No
CUST_4311,21,699.87,50,1.0,East,Basic,No
CUST_4312,22,1342.42,8,3.0,North,Premium,No
CUST_4313,54,1953.25,1,0.0,North,None,No
CUST_4314,58,566.29,52,0.0,East,Premium,No
CUST_4315,66,1590.39,1,0.0,East,Premium,No
CUST_4316,30,3224.17,13,0.0,North,Premium,No
